source,species,id,onlyTrainingOptimization,model,performance,adaptModelInTesting,parameter1,value1,parameter2,value2,parameter3,value3
WaspsNew,wasps,D149,False,SCTinterpr,0.621428571428571,False,a ,0.49709375,,,,
Humans,humans,33,False,SiemannDelius,0.836088140791084,False,bMinus ,1.14473844776411, bPlus ,1.45836290928455, e ,1.43643210424162
WaspsNew,wasps,D15,False,SCTinterpr,0.557142857142857,False,a ,2.501,,,,
WaspsNew,wasps,D22,False,SCTinterpr,0.471428571428571,False,a ,0.499,,,,
Humans,humans,35,False,SiemannDelius,0.849998666726903,False,bMinus ,1.56620940799832, bPlus ,1.62403222535331, e ,0.881731064355795
WaspsNew,wasps,D43,False,SCTinterpr,0.614285714285714,False,a ,-0.499,,,,
WaspsNew,wasps,D45,False,SCTinterpr,0.485714285714286,False,a ,1.65525,,,,
WaspsNew,wasps,D50,False,SCTinterpr,0.485714285714286,False,a ,1.499,,,,
Humans,humans,37,False,SiemannDelius,0.917239186688997,False,bMinus ,1.20754877019131, bPlus ,1.82801549921911, e ,1.74344114614132
WaspsNew,wasps,D55,False,SCTinterpr,0.585714285714286,False,a ,0.5,,,,
WaspsNew,wasps,D71,False,SCTinterpr,0.585714285714286,False,a ,-0.501,,,,
WaspsNew,wasps,M17,False,SCTinterpr,0.557142857142857,False,a ,1.499,,,,
Humans,humans,41,False,SiemannDelius,0.891861360000861,False,bMinus ,1.67602843682532, bPlus ,1.62314080180713, e ,0.785470791405909
WaspsNew,wasps,M21,False,SCTinterpr,0.428571428571429,False,a ,-0.502953125,,,,
WaspsNew,wasps,M22,False,SCTinterpr,0.45,False,a ,0.626,,,,
Humans,humans,43,False,SiemannDelius,0.857304721303152,False,bMinus ,1.25527823557669, bPlus ,0.260506030878467, e ,1.04239729265292
WaspsNew,wasps,M23,False,SCTinterpr,0.585714285714286,False,a ,0.001,,,,
WaspsNew,wasps,M28B,False,SCTinterpr,0.642857142857143,False,a ,2.359375,,,,
Humans,humans,1,False,SCT,0.788690476190476,False,a ,-0.499,,,,
WaspsNew,wasps,M29,False,SCTinterpr,0.471428571428571,False,a ,-1.001,,,,
WaspsNew,wasps,M31A,False,SCTinterpr,0.614285714285714,False,a ,0.501,,,,
Humans,humans,3,False,SCT,0.639880952380952,False,a ,2.499,,,,
WaspsNew,wasps,M10A,False,SCTinterpr,0.6,False,a ,0.25,,,,
WaspsNew,wasps,M10B,False,SCTinterpr,0.528571428571429,False,a ,-0.499,,,,
Humans,humans,5,False,SCT,0.714285714285714,False,a ,2.626,,,,
WaspsNew,wasps,M11,False,SCTinterpr,0.485714285714286,False,a ,3.501,,,,
Humans,humans,7,False,SCT,0.68452380952381,False,a ,0.485375,,,,
WaspsNew,wasps,M24,False,SCTinterpr,0.614285714285714,False,a ,0.514625,,,,
WaspsNew,wasps,M32A,False,SCTinterpr,0.414285714285714,False,a ,1.374,,,,
Humans,humans,9,False,SCT,0.556547619047619,False,a ,0.749,,,,
WaspsNew,wasps,M32C,False,SCTinterpr,0.528571428571429,False,a ,0.61228125,,,,
WaspsNew,wasps,M4,False,SCTinterpr,0.557142857142857,False,a ,1.499,,,,
Humans,humans,11,False,SCT,0.553571428571429,False,a ,0.501,,,,
WaspsNew,wasps,M6,False,SCTinterpr,0.571428571428571,False,a ,0.126,,,,
WaspsNew,wasps,M7,False,SCTinterpr,0.585714285714286,False,a ,1.5,,,,
Humans,humans,13,False,SCT,0.633928571428571,False,a ,-1.502953125,,,,
WaspsNew,wasps,M9,False,SCTinterpr,0.628571428571429,False,a ,2.5,,,,
Humans,humans,15,False,SCT,0.797619047619048,False,a ,0.749,,,,
WaspsNew,wasps,D139,False,SiemannDelius,0.635548998863294,False,bMinus ,2.59105893707666, bPlus ,1.87426156960312, e ,2.56061569734945
Humans,humans,21,False,SCT,0.705357142857143,False,a ,0.3838125,,,,
WaspsNew,wasps,D187,False,SiemannDelius,0.721428571428571,False,bMinus ,2.92751086957295, bPlus ,1.86672641356668, e ,3.13602863593869
WaspsNew,wasps,D201,False,SiemannDelius,0.692857142857143,False,bMinus ,3.04608880361318, bPlus ,2.16972202991687, e ,3.32103164790501
Humans,humans,23,False,SCT,0.68452380952381,False,a ,-0.96775,,,,
WaspsNew,wasps,D216,False,SiemannDelius,0.721360478926777,False,bMinus ,2.74755569658835, bPlus ,2.00611444584035, e ,2.82264074812283
Humans,humans,25,False,SCT,0.648809523809524,False,a ,2.49709375,,,,
WaspsNew,wasps,D217,False,SiemannDelius,0.57844947614105,False,bMinus ,2.53580985176695, bPlus ,1.9678318191915, e ,3.28175654535062
Humans,humans,27,False,SCT,0.681547619047619,False,a ,-0.001,,,,
WaspsNew,wasps,D223,False,SiemannDelius,0.678571428571429,False,bMinus ,2.6590158736859, bPlus ,1.68949778538086, e ,2.95056572809437
Humans,humans,29,False,SCT,0.723214285714286,False,a ,0.752953125,,,,
WaspsNew,wasps,D229,False,SiemannDelius,0.735714285714286,False,bMinus ,3.15202225473188, bPlus ,2.05094365623967, e ,3.38437857114626
Humans,humans,31,False,SCT,0.741071428571429,False,a ,0.374,,,,
WaspsNew,wasps,D239B,False,SiemannDelius,0.621428571428571,False,bMinus ,3.03764805531427, bPlus ,2.06187841545029, e ,3.40866700068377
WaspsNew,wasps,D257,False,SiemannDelius,0.735714285714286,False,bMinus ,2.6784886094539, bPlus ,1.68012875147687, e ,2.92706527110078
Humans,humans,33,False,SCT,0.675595238095238,False,a ,-1.499,,,,
WaspsNew,wasps,D67A,False,SiemannDelius,0.63562471472208,False,bMinus ,2.48607187742918, bPlus ,1.91841308025418, e ,3.28929570372797
Humans,humans,35,False,SCT,0.842261904761905,False,a ,-1.499,,,,
WaspsNew,wasps,D81B,False,SiemannDelius,0.678433131188164,False,bMinus ,2.56088909409133, bPlus ,1.9897011927337, e ,3.25762113379162
Humans,humans,37,False,SCT,0.776785714285714,False,a ,0.501,,,,
WaspsNew,wasps,D92B,False,SiemannDelius,0.635702179170305,False,bMinus ,2.83602258853886, bPlus ,2.1169203606154, e ,3.28944636225012
Humans,humans,41,False,SCT,0.75297619047619,False,a ,2.53225,,,,
WaspsNew,wasps,D122,False,SiemannDelius,0.603273192959832,False,bMinus ,1.59644312463475, bPlus ,1.45682183440345, e ,0.627028712797416
Humans,humans,43,False,SCT,0.770833333333333,False,a ,-0.374,,,,
WaspsNew,wasps,D133,False,SiemannDelius,0.612932116697111,False,bMinus ,1.9409991251553, bPlus ,0.247147908068161, e ,0.642118783266352
Humans,humans,1,False,BushMosteller,0.679971170402727,False,Db ,0.27253125,,,,
WaspsNew,wasps,D140,False,SiemannDelius,0.663487262364562,False,bMinus ,1.57621057157949, bPlus ,0.397595454059082, e ,0.983307426338399
WaspsNew,wasps,D149,False,SiemannDelius,0.634924388706402,False,bMinus ,1.49771855871763, bPlus ,-0.043138996867015, e ,1.20531282191405
Humans,humans,3,False,BushMosteller,0.677173138508193,False,Db ,0.46684375,,,,
WaspsNew,wasps,D15,False,SiemannDelius,0.705411193172384,False,bMinus ,1.66563360925701, bPlus ,0.076609496313025, e ,0.910348242487817
Humans,humans,5,False,BushMosteller,0.726762736610664,False,Db ,0.71684375,,,,
WaspsNew,wasps,D22,False,SiemannDelius,0.712025482088624,False,bMinus ,1.56680315386364, bPlus ,0.415070355515277, e ,0.727270859825537
Humans,humans,7,False,BushMosteller,0.786117750300962,False,Db ,0.67096875,,,,
WaspsNew,wasps,D43,False,SiemannDelius,0.617501327206775,False,bMinus ,2.45102471502496, bPlus ,-0.382636241311251, e ,0.823615446024355
WaspsNew,wasps,D45,False,SiemannDelius,0.670277658808618,False,bMinus ,1.53216599857523, bPlus ,0.445994691366131, e ,0.789328746383148
Humans,humans,9,False,BushMosteller,0.604895313725263,False,Db ,0.0068125,,,,
WaspsNew,wasps,D50,False,SiemannDelius,0.667521634075822,False,bMinus ,2.63523557258668, bPlus ,-0.012882991703605, e ,0.756725063733992
Humans,humans,11,False,BushMosteller,0.665907320954835,False,Db ,0.39153125,,,,
WaspsNew,wasps,D55,False,SiemannDelius,0.607929858629283,False,bMinus ,1.59458884501018, bPlus ,0.65425911317181, e ,-0.587607122384701
WaspsNew,wasps,D71,False,SiemannDelius,0.632960875277092,False,bMinus ,1.90746044357569, bPlus ,0.829542129427479, e ,2.38475947998207
Humans,humans,13,False,BushMosteller,0.690572179071515,False,Db ,0.645484375,,,,
WaspsNew,wasps,M17,False,SiemannDelius,0.607102030871479,False,bMinus ,2.60469617477147, bPlus ,1.95178359227391, e ,3.12120869793275
Humans,humans,15,False,BushMosteller,0.713269268764623,False,Db ,0.3974375,,,,
WaspsNew,wasps,M21,False,SiemannDelius,0.721296162214175,False,bMinus ,2.71320211623359, bPlus ,1.915145355983, e ,2.43920690855308
Humans,humans,21,False,BushMosteller,0.708813318168033,False,Db ,0.487375,,,,
WaspsNew,wasps,M22,False,SiemannDelius,0.55,False,bMinus ,2.9198088447811, bPlus ,1.79763969288981, e ,3.19036689278367
Humans,humans,23,False,BushMosteller,0.710114283867569,False,Db ,0.57321875,,,,
WaspsNew,wasps,M23,False,SiemannDelius,0.692771984740577,False,bMinus ,2.84590072593444, bPlus ,2.17244435350964, e ,3.3637017240185
WaspsNew,wasps,M28B,False,SiemannDelius,0.692632102536303,False,bMinus ,3.19709099376648, bPlus ,1.79212176211682, e ,2.9220378441809
Humans,humans,25,False,BushMosteller,0.795358427266197,False,Db ,0.71575,,,,
WaspsNew,wasps,M29,False,SiemannDelius,0.70706974643531,False,bMinus ,2.83285645315893, bPlus ,2.06260690452761, e ,2.80738792881412
Humans,humans,27,False,BushMosteller,0.686627433972648,False,Db ,0.2714375,,,,
WaspsNew,wasps,M31A,False,SiemannDelius,0.706985891769924,False,bMinus ,2.51737547553952, bPlus ,1.97115477880295, e ,3.27702676221149
WaspsNew,wasps,M10A,False,SiemannDelius,0.573330501867511,False,bMinus ,1.57040610063846, bPlus ,0.351399138983421, e ,0.758011747753923
Humans,humans,29,False,BushMosteller,0.73980114067521,False,Db ,0.713890625,,,,
WaspsNew,wasps,M10B,False,SiemannDelius,0.655670035541634,False,bMinus ,1.99190884695425, bPlus ,-0.146537007043784, e ,0.946408594169393
Humans,humans,31,False,BushMosteller,0.673772733117127,False,Db ,0.700171875,,,,
WaspsNew,wasps,M11,False,SiemannDelius,0.565572662836912,False,bMinus ,1.15186610072585, bPlus ,0.161028616381494, e ,1.38209669527986
Humans,humans,33,False,BushMosteller,0.747430338860189,False,Db ,0.665015625,,,,
WaspsNew,wasps,M24,False,SiemannDelius,0.643327009195388,False,bMinus ,1.48900238990361, bPlus ,0.48240781746844, e ,0.71992078746272
Humans,humans,35,False,BushMosteller,0.792861214336959,False,Db ,0.7129375,,,,
WaspsNew,wasps,M32A,False,SiemannDelius,0.631460902584894,False,bMinus ,2.59476673609456, bPlus ,0.449539347882217, e ,-0.576180593720236
WaspsNew,wasps,M32C,False,SiemannDelius,0.680383462195552,False,bMinus ,1.87219666345459, bPlus ,0.162609710083234, e ,1.18438022981624
Humans,humans,37,False,BushMosteller,0.699808135024497,False,Db ,0.413109375,,,,
WaspsNew,wasps,M4,False,SiemannDelius,0.590909152747686,False,bMinus ,1.68042267519776, bPlus ,-0.044944491039884, e ,0.953180614956751
Humans,humans,41,False,BushMosteller,0.792073811591515,False,Db ,0.714796875,,,,
WaspsNew,wasps,M6,False,SiemannDelius,0.608234484219291,False,bMinus ,2.16858204175031, bPlus ,-0.418572695206111, e ,0.507162250373401
Humans,humans,43,False,BushMosteller,0.681642574780524,False,Db ,0.31540625,,,,
WaspsNew,wasps,M7,False,SiemannDelius,0.625511844026464,False,bMinus ,2.10228956718109, bPlus ,-0.032084827129649, e ,1.4044756560312
WaspsNew,wasps,M9,False,SiemannDelius,0.731263906482152,False,bMinus ,1.50414398994966, bPlus ,0.400043488555715, e ,0.980860376666865
Humans,humans,1,False,configuralCuesWynne95,0.738872117171247,False,a ,3.98853321058762, B ,0.271001360037648, y ,1.93700264258527
WaspsNew,wasps,D139,False,SCT,0.521428571428571,False,a ,1.46975,,,,
WaspsNew,wasps,D187,False,SCT,0.592857142857143,False,a ,0.5615,,,,
Humans,humans,3,False,configuralCuesWynne95,0.71344619466302,False,a ,3.81426439868484, B ,0.447781376109883, y ,2.23523919154746
WaspsNew,wasps,D201,False,SCT,0.607142857142857,False,a ,2.499,,,,
WaspsNew,wasps,D216,False,SCT,0.528571428571429,False,a ,3.065453125,,,,
Humans,humans,5,False,configuralCuesWynne95,0.775048343302245,False,a ,3.43888875426201, B ,0.96497741446143, y ,2.94351836638208
WaspsNew,wasps,D217,False,SCT,0.578571428571429,False,a ,0.484375,,,,
WaspsNew,wasps,D223,False,SCT,0.564285714285714,False,a ,1.626,,,,
Humans,humans,7,False,configuralCuesWynne95,0.813548216258056,False,a ,3.156231310742, B ,0.945422084701062, y ,2.36351399842688
WaspsNew,wasps,D229,False,SCT,0.542857142857143,False,a ,2.5088125,,,,
WaspsNew,wasps,D239B,False,SCT,0.535714285714286,False,a ,0.749,,,,
WaspsNew,wasps,D257,False,SCT,0.6,False,a ,-1.001,,,,
Humans,humans,9,False,configuralCuesWynne95,0.655923496123478,False,a ,6.91224329394705, B ,-1.08006453553718, y ,-1.88122198264137
WaspsNew,wasps,D67A,False,SCT,0.514285714285714,False,a ,0.5615,,,,
WaspsNew,wasps,D81B,False,SCT,0.635714285714286,False,a ,1.498,,,,
Humans,humans,11,False,configuralCuesWynne95,0.6861162476343,False,a ,4.16249050538478, B ,0.505915796763738, y ,1.69768373754304
WaspsNew,wasps,D92B,False,SCT,0.535714285714286,False,a ,-0.014625,,,,
WaspsNew,wasps,D122,False,SCT,0.514285714285714,False,a ,2.48728125,,,,
Humans,humans,13,False,configuralCuesWynne95,0.724349178159326,False,a ,4.0844968870158, B ,1.02265368327763, y ,2.72618403498044
WaspsNew,wasps,D133,False,SCT,0.557142857142857,False,a ,0.501,,,,
WaspsNew,wasps,D140,False,SCT,0.628571428571429,False,a ,0.001,,,,
Humans,humans,15,False,configuralCuesWynne95,0.692674535680938,False,a ,3.93782867712365, B ,0.359325418714007, y ,1.24119387948848
WaspsNew,wasps,D149,False,SCT,0.607142857142857,False,a ,1.002953125,,,,
WaspsNew,wasps,D15,False,SCT,0.657142857142857,False,a ,1.8115,,,,
Humans,humans,21,False,configuralCuesWynne95,0.799302959127828,False,a ,4.55453273112684, B ,0.6441411184147, y ,2.12387985527072
WaspsNew,wasps,D22,False,SCT,0.614285714285714,False,a ,1.499,,,,
WaspsNew,wasps,D43,False,SCT,0.485714285714286,False,a ,2.249,,,,
Humans,humans,23,False,configuralCuesWynne95,0.727513046287229,False,a ,3.00650110925901, B ,1.67468759725703, y ,1.65806530502286
WaspsNew,wasps,D45,False,SCT,0.621428571428571,False,a ,-0.249,,,,
WaspsNew,wasps,D50,False,SCT,0.485714285714286,False,a ,1.501,,,,
WaspsNew,wasps,D55,False,SCT,0.485714285714286,False,a ,-0.4365,,,,
Humans,humans,25,False,configuralCuesWynne95,0.753083968937035,False,a ,2.81795804894393, B ,1.2875451348649, y ,1.56536164437937
WaspsNew,wasps,D71,False,SCT,0.492857142857143,False,a ,0.49709375,,,,
WaspsNew,wasps,M17,False,SCT,0.435714285714286,False,a ,-1.5015,,,,
Humans,humans,27,False,configuralCuesWynne95,0.711953571940621,False,a ,3.18374716924684, B ,0.278371168843837, y ,1.57414700176838
WaspsNew,wasps,M21,False,SCT,0.621428571428571,False,a ,0.626,,,,
WaspsNew,wasps,M22,False,SCT,0.478571428571429,False,a ,0.248,,,,
Humans,humans,29,False,configuralCuesWynne95,0.699337190251606,False,a ,1.60790177454514, B ,1.54244448042895, y ,1.49835320254666
WaspsNew,wasps,M23,False,SCT,0.5,False,a ,2.1885,,,,
WaspsNew,wasps,M28B,False,SCT,0.585714285714286,False,a ,2.622046875,,,,
Humans,humans,31,False,configuralCuesWynne95,0.674116793188268,False,a ,1.66871229832576, B ,1.42614442652605, y ,1.4908442152745
WaspsNew,wasps,M29,False,SCT,0.457142857142857,False,a ,-0.499,,,,
WaspsNew,wasps,M31A,False,SCT,0.614285714285714,False,a ,2.4385,,,,
WaspsNew,wasps,M10A,False,SCT,0.528571428571429,False,a ,0.514625,,,,
Humans,humans,33,False,configuralCuesWynne95,0.734651412149898,False,a ,1.58755756849718, B ,1.46800737119811, y ,1.65530255761329
WaspsNew,wasps,M10B,False,SCT,0.542857142857143,False,a ,1.5605,,,,
WaspsNew,wasps,M11,False,SCT,0.478571428571429,False,a ,0.5615,,,,
Humans,humans,35,False,configuralCuesWynne95,0.74890644527415,False,a ,1.5155029425731, B ,1.49932779327795, y ,1.50182928181923
WaspsNew,wasps,M24,False,SCT,0.585714285714286,False,a ,0.872046875,,,,
WaspsNew,wasps,M32A,False,SCT,0.557142857142857,False,a ,-0.626,,,,
Humans,humans,37,False,configuralCuesWynne95,0.73980341298241,False,a ,3.93047373480856, B ,0.32711107247897, y ,1.80356978849026
WaspsNew,wasps,M32C,False,SCT,0.607142857142857,False,a ,-1.001,,,,
WaspsNew,wasps,M4,False,SCT,0.471428571428571,False,a ,0.59475,,,,
Humans,humans,41,False,configuralCuesWynne95,0.738038136187212,False,a ,1.53260577132248, B ,1.4889872391183, y ,1.62489081423615
WaspsNew,wasps,M6,False,SCT,0.571428571428571,False,a ,0.735375,,,,
WaspsNew,wasps,M7,False,SCT,0.5,False,a ,1.502,,,,
WaspsNew,wasps,M9,False,SCT,0.678571428571429,False,a ,0.002953125,,,,
Humans,humans,43,False,configuralCuesWynne95,0.723708762267558,False,a ,3.60492117083013, B ,0.383263985447458, y ,2.22920579317455
WaspsNew,wasps,D139,False,BushMosteller,0.642857142857143,False,Db ,1,,,,
WaspsNew,wasps,D187,False,BushMosteller,0.685599143098924,False,Db ,1.554640625,,,,
Humans,humans,1,False,RescorlaWagnerBS,0.505582784944487,False,a ,0.211595697585792, b ,0.640730731536207,,
WaspsNew,wasps,D201,False,BushMosteller,0.657002604999506,False,Db ,1.554640625,,,,
Humans,humans,3,False,RescorlaWagnerBS,0.680319560328274,False,a ,1.40286301674904, b ,0.214796219925298,,
WaspsNew,wasps,D216,False,BushMosteller,0.699834638328659,False,Db ,1.554640625,,,,
WaspsNew,wasps,D217,False,BushMosteller,0.557027714527496,False,Db ,1.554640625,,,,
Humans,humans,5,False,RescorlaWagnerBS,0.634404035492378,False,a ,0.707746923753264, b ,1.87355948163972,,
WaspsNew,wasps,D223,False,BushMosteller,0.642742000241781,False,Db ,1.554640625,,,,
WaspsNew,wasps,D229,False,BushMosteller,0.699834638328659,False,Db ,1.554640625,,,,
Humans,humans,7,False,RescorlaWagnerBS,0.661142271369222,False,a ,0.562763331343597, b ,2.0840764186999,,
WaspsNew,wasps,D239B,False,BushMosteller,0.585599143098924,False,Db ,1.554640625,,,,
Humans,humans,9,False,RescorlaWagnerBS,0.50648652648584,False,a ,0.228797596999467, b ,1.84541573574767,,
WaspsNew,wasps,D257,False,BushMosteller,0.699884857384638,False,Db ,1.554640625,,,,
WaspsNew,wasps,D67A,False,BushMosteller,0.614145462142363,False,Db ,1.554640625,,,,
Humans,humans,11,False,RescorlaWagnerBS,0.53868696326016,False,a ,3.62545536843046, b ,2.92262793798072,,
WaspsNew,wasps,D81B,False,BushMosteller,0.657002604999506,False,Db ,1.554640625,,,,
Humans,humans,13,False,RescorlaWagnerBS,0.577569924245501,False,a ,0.543193422468677, b ,1.90951681655824,,
WaspsNew,wasps,D92B,False,BushMosteller,0.614170571670353,False,Db ,1.554640625,,,,
WaspsNew,wasps,D122,False,BushMosteller,0.578571428571429,False,Db ,1.5,,,,
WaspsNew,wasps,D133,False,BushMosteller,0.607142857142857,False,Db ,1.5,,,,
WaspsNew,wasps,D140,False,BushMosteller,0.635714285714286,False,Db ,1.5,,,,
Humans,humans,15,False,RescorlaWagnerBS,0.521365258355129,False,a ,3.50889317529615, b ,0.474523478483619,,
WaspsNew,wasps,D149,False,BushMosteller,0.578571428571429,False,Db ,1.5,,,,
WaspsNew,wasps,D15,False,BushMosteller,0.621428571428571,False,Db ,1.5,,,,
WaspsNew,wasps,D22,False,BushMosteller,0.65,False,Db ,1.5,,,,
WaspsNew,wasps,D43,False,BushMosteller,0.535714285714286,False,Db ,1.5,,,,
Humans,humans,21,False,RescorlaWagnerBS,0.571099461205825,False,a ,0.543033569231077, b ,1.69877817611679,,
WaspsNew,wasps,D45,False,BushMosteller,0.621428571428571,False,Db ,1.5,,,,
WaspsNew,wasps,D50,False,BushMosteller,0.578571428571429,False,Db ,1.5,,,,
WaspsNew,wasps,D55,False,BushMosteller,0.55,False,Db ,1.5,,,,
WaspsNew,wasps,D71,False,BushMosteller,0.55,False,Db ,1.5,,,,
Humans,humans,23,False,RescorlaWagnerBS,0.5733009174627,False,a ,0.659070022889514, b ,1.73568285307679,,
WaspsNew,wasps,M17,False,BushMosteller,0.585599143098924,False,Db ,1.554640625,,,,
Humans,humans,25,False,RescorlaWagnerBS,0.604157208777354,False,a ,3.80527748981889, b ,2.67647651835312,,
WaspsNew,wasps,M21,False,BushMosteller,0.7,False,Db ,1.015625,,,,
WaspsNew,wasps,M22,False,BushMosteller,0.514170571670353,False,Db ,1.554640625,,,,
Humans,humans,27,False,RescorlaWagnerBS,0.517855521504689,False,a ,3.32306876533593, b ,3.20483920580393,,
WaspsNew,wasps,M23,False,BushMosteller,0.671238100229241,False,Db ,1.554640625,,,,
Humans,humans,29,False,RescorlaWagnerBS,0.574398006269538,False,a ,3.31855893038866, b ,3.17115023923174,,
WaspsNew,wasps,M28B,False,BushMosteller,0.642716890713792,False,Db ,1.554640625,,,,
WaspsNew,wasps,M29,False,BushMosteller,0.685498704986966,False,Db ,1.554640625,,,,
Humans,humans,31,False,RescorlaWagnerBS,0.54168397168112,False,a ,0.344652989351658, b ,1.81336802399244,,
WaspsNew,wasps,M31A,False,BushMosteller,0.685548924042945,False,Db ,1.554640625,,,,
WaspsNew,wasps,M10A,False,BushMosteller,0.578571428571429,False,Db ,1.5,,,,
WaspsNew,wasps,M10B,False,BushMosteller,0.592857142857143,False,Db ,1.5,,,,
Humans,humans,33,False,RescorlaWagnerBS,0.660616913216682,False,a ,0.800983745607094, b ,1.89632719633544,,
WaspsNew,wasps,M11,False,BushMosteller,0.564285714285714,False,Db ,1.5,,,,
WaspsNew,wasps,M24,False,BushMosteller,0.678571428571429,False,Db ,1.5,,,,
WaspsNew,wasps,M32A,False,BushMosteller,0.55,False,Db ,1.5,,,,
Humans,humans,35,False,RescorlaWagnerBS,0.663151967899556,False,a ,0.563519683067546, b ,1.79255342972036,,
WaspsNew,wasps,M32C,False,BushMosteller,0.592857142857143,False,Db ,1.5,,,,
WaspsNew,wasps,M4,False,BushMosteller,0.55,False,Db ,1.5,,,,
WaspsNew,wasps,M6,False,BushMosteller,0.55,False,Db ,1.5,,,,
WaspsNew,wasps,M7,False,BushMosteller,0.521428571428571,False,Db ,1.5,,,,
Humans,humans,37,False,RescorlaWagnerBS,0.518554132573162,False,a ,0.269954452008342, b ,1.81136569289815,,
WaspsNew,wasps,M9,False,BushMosteller,0.65,False,Db ,1.5,,,,
WaspsNew,wasps,D139,False,configuralCuesWynne95,0.644308079676158,False,a ,5.4557771273871, B ,1.15668543255844, y ,2.15112605319344
Humans,humans,41,False,RescorlaWagnerBS,0.689590139743924,False,a ,0.706104750571202, b ,2.32957442380559,,
WaspsNew,wasps,D187,False,configuralCuesWynne95,0.691096951975027,False,a ,4.32013412966367, B ,1.61433048988393, y ,2.56328251273872
Humans,humans,43,False,RescorlaWagnerBS,0.529687458408453,False,a ,0.32626783866914, b ,1.83581312479803,,
WaspsNew,wasps,D201,False,configuralCuesWynne95,0.662860837029099,False,a ,4.24300332465616, B ,1.68035438362309, y ,2.55425692535001
WaspsNew,wasps,D216,False,configuralCuesWynne95,0.697215886880861,False,a ,3.91947806921154, B ,1.70081620116402, y ,0.735382785210656
Humans,humans,1,False,RescorlaWagnerWynne95,0.662689250257585,False,a ,3.55155483129278, B ,0.290564368419706,,
WaspsNew,wasps,D217,False,configuralCuesWynne95,0.55752107637905,False,a ,2.77160515912742, B ,1.63201283817912, y ,1.3304636506031
Humans,humans,3,False,RescorlaWagnerWynne95,0.66175784252533,False,a ,4.5863780023485, B ,0.520936245286405,,
WaspsNew,wasps,D223,False,configuralCuesWynne95,0.645661617329121,False,a ,3.94138284170253, B ,1.67010030541231, y ,1.60322817397816
WaspsNew,wasps,D229,False,configuralCuesWynne95,0.700443620860621,False,a ,3.91397430894454, B ,1.66163804563794, y ,1.60574951004816
Humans,humans,5,False,RescorlaWagnerWynne95,0.674851948814928,False,a ,2.37644769690395, B ,0.99045528510657,,
WaspsNew,wasps,D239B,False,configuralCuesWynne95,0.590784048573642,False,a ,3.80949097076021, B ,1.58331711621939, y ,1.81168537954649
Humans,humans,7,False,RescorlaWagnerWynne95,0.743763216564396,False,a ,3.06409712411813, B ,0.995157440204336,,
WaspsNew,wasps,D257,False,configuralCuesWynne95,0.706690551710373,False,a ,4.68607616652263, B ,1.66651952382763, y ,2.50089800447538
Humans,humans,9,False,RescorlaWagnerWynne95,0.584383408578234,False,a ,2.27770346369064, B ,0.02279637925029,,
WaspsNew,wasps,D67A,False,configuralCuesWynne95,0.617795539213282,False,a ,3.77032172978139, B ,1.68527988328787, y ,1.74856162886326
WaspsNew,wasps,D81B,False,configuralCuesWynne95,0.662964588386491,False,a ,4.27197446803348, B ,1.64723209776337, y ,2.52259699222241
Humans,humans,11,False,RescorlaWagnerWynne95,0.641326952898379,False,a ,3.22608712730106, B ,0.366893291618137,,
WaspsNew,wasps,D92B,False,configuralCuesWynne95,0.61809664258792,False,a ,3.89795261719257, B ,1.72049913215017, y ,1.69985334498775
Humans,humans,13,False,RescorlaWagnerWynne95,0.665454717293877,False,a ,2.93796065620951, B ,0.978186217210864,,
WaspsNew,wasps,D122,False,configuralCuesWynne95,0.600726396010251,False,a ,4.99315816843453, B ,0.923772205910912, y ,2.95254219715695
WaspsNew,wasps,D133,False,configuralCuesWynne95,0.618534286001339,False,a ,3.91717909410861, B ,1.10685655646485, y ,-0.389153341896589
Humans,humans,15,False,RescorlaWagnerWynne95,0.666043804704985,False,a ,2.80544763888471, B ,0.454115144742903,,
WaspsNew,wasps,D140,False,configuralCuesWynne95,0.646590679071104,False,a ,4.08227778549977, B ,1.07324477945339, y ,-0.4851349552204
Humans,humans,21,False,RescorlaWagnerWynne95,0.678529280335795,False,a ,3.64863133330105, B ,0.553843960248287,,
WaspsNew,wasps,D149,False,configuralCuesWynne95,0.588850575571979,False,a ,3.37958056516544, B ,1.19805281270693, y ,-0.343010347145555
WaspsNew,wasps,D15,False,configuralCuesWynne95,0.633407857110413,False,a ,4.32995944938414, B ,1.08128668224055, y ,-0.357609989251554
Humans,humans,23,False,RescorlaWagnerWynne95,0.672325848209507,False,a ,3.17691684598605, B ,0.657317690151381,,
WaspsNew,wasps,D22,False,configuralCuesWynne95,0.660969484538902,False,a ,4.11668558887024, B ,1.07437716582201, y ,-0.328473808882243
Humans,humans,25,False,RescorlaWagnerWynne95,0.701136729002165,False,a ,1.94024761029247, B ,1.64433666559626,,
WaspsNew,wasps,D43,False,configuralCuesWynne95,0.547757137730856,False,a ,3.33738628391727, B ,1.06255732663326, y ,-0.323726653068955
WaspsNew,wasps,D45,False,configuralCuesWynne95,0.631526328387219,False,a ,4.01021990314216, B ,1.10439920719209, y ,-0.249264199763499
Humans,humans,27,False,RescorlaWagnerWynne95,0.650477203795288,False,a ,2.65554588663792, B ,0.283356215069084,,
WaspsNew,wasps,D50,False,configuralCuesWynne95,0.591510162046238,False,a ,4.92948750887621, B ,1.32569543250705, y ,0.365881435205389
